274242	Please close the window.	9501426	Tafadhali funga dirisha.
2765317	I'm thirty now.	8998997	Niko na miaka thelathini sasa.
9014280	Good morning, people!	8998955	Habari za asubuhi watu!
310809	She needs help.	9063925	Anahitaji msaada.
1872056	I'm happy.	9630797	Ninafurahi.
1891049	I'm not happy.	9630819	Sifurahi.
7065301	I know that I know.	9630851	Najua kwamba najua.
7492557	I don't want any bananas at all.	879861	Sitaki ndizi zozote.
4662375	What's my room number?	9501353	Chumba changu ni namba ngapi?
7492548	I don't want any milk at all.	879865	Sitaki maziwa yoyote.
7492546	I don't want anybody at all.	879868	Sitaki watu wo wote.
10789596	I've had enough of your anti-science poverty.	10789617	Nimetosha na umaskini wako wa kupinga sayansi.
1410	You wanted to tell me about freedom?	10804299	Ulitaka kunieleza kuhusu uhuru?
1883	I started learning Chinese last week.	10804308	Nilianza kujifunza Kichina juma lililopita.
15938	You are a good student.	10804471	Wewe ni mwanafunzu mzuri.
16174	You have to turn in the reports on Monday.	10804478	Lazima uwasilishe ripoti Jumatatu.
16259	What do you intend to do?	10804483	Unanua kufanya nini?
16731	Where are you from in Canada?	10804495	Unatoka wapi huko Kanada?
16762	You always like to trip me up, don't you?	10804498	Unapenda kunifanyia mzaha, sio?
18719	Prices are high these days.	10804539	Bei ziko juu mno siku hizi.
18982	The bridge is open to traffic.	10804546	Daraja liko wazi kwa trafiki.
19342	Fish, please.	10804553	Samaki, tafadhali
19702	You'll miss the train if you don't hurry.	10804558	Utaachwa na garimoshi usipoharakisha.
19983	Discussion is based upon mutual respect.	10804563	Majadiliano yanategemea kustahiana.
20071	In the days of the knights, they wore shields to protect themselves from sword-fight wounds.	10804566	Katika siku za vita, walivaa ngao kujilinda na majeraha ya mapanga.
20081	We can say that Japan was fighting a constant battle against hunger during the war.	10804570	Tunaweza kusema kuwa Japan ilikuwa ikipigana vita vya mara kwa mara dhidi ya njaa wakati wa vita.
20161	If the quality of your product meets with our customer's approval, we will place regular orders.	10804573	Ikiwa ubora wa bidhaa yako inafurahisha wateja wetu, tutaweka maagizo ya kila mara.
20191	During the press conference, the President touched on foreign relations.	10804576	Wakati wa mkutano na waandishi wa habari, Rais alizungumza kuhusu uhusiano wa nje.
20241	A whistle blew, and the boat slowly began to pull out of port.	10804579	Filimbi ililia, na mashua ikaanza polepole kutoka bandarini.
20420	I met Naomi on my way home and we had a chat.	10804584	Nilikutana na Naomi nilipokuwa nikirudi nyumbani na tukawa na mazungumzo.
20598	After having fought many hard battles, we were able to bring home the bacon and set up a new government.	10804589	Baada ya kupigana vita vingi ngumu, tuliweza kuleta matekeo ya maana na kuanzisha serikali mpya.
20636	Strange to say, he didn't know the news.	10804594	Ni ajabu kusema, hakuwa anajua taarifa.
20751	Billy often hits his face against windows.	10804600	Mara nyingi Billy hugonga uso wake madirishani.
20779	If it becomes stubborn indeed it stands alone.	10804604	Ikiwa inakuwa mkaidi kweli inasimama peke yake.
20910	The audience was excited at the game.	10804610	Hadhira walifurahia mchezo.
21000	He left his team as he could not get along with the manager.	10804613	Aliacha timu yake kwa kuwa hakuelewana na meneja.
21031	Shouts of joy burst forth.	10804616	Shangwe na nderemo zilisikika.
21088	I beat him completely in the debate.	10804619	Nilimshinda kabisa kwenye mjadala.
21094	You have our permission to include our software on condition that you send us a copy of the final product.	10804623	Una ruhusa yetu kujumuisha programu yetu kwa sharti kwamba ututumie nakala ya bidhaa ya mwisho.
21243	An old oak is groaning in the storm.	10804627	Mwaloni mzee anaguruma katika dhoruba.
21247	My forehead burned with fever.	10804630	Kisogo changu kiliungua kwa joto kali.
21479	I graduated from the school.	10804636	Nilihitimu kutoka shule.
21497	Remember to post the letter on your way to school.	10804640	Kumbuka kutuma barua unapoelekea shule.
21613	This was third school shooting incident in six months.	10804644	Hili lilikuwa tukio la tatu laq ufiatuaji risasi katika shule ndani ya miezi sita.
21688	Indeed she is young and beautiful, but she is in delicate health.	10804648	Hakika yeye ni mchanga na mrembo, lakini ana afya dhaifu.
21829	If you shout from the top of a cliff, you can hear the echo of your voice.	10804651	Ukipiga kelele juu ya mwamba, unaweza kusikia mwangwi wa sauti yako.
22097	A cellar was dug on top of the hill and they slowly moved the house from the road to the hill.	10804657	Pishi lilichimbwa juu ya kilima na polepole walihama nyumba hiyo kutoka barabarani kwenda kilimani.
22121	All aboard!	10804660	Wote ndani!
22125	All right, everyone, let's not stand on ceremony tonight. Cheers!	10804663	Haya, kila mtu, na tusisimame kwenye sherehe leo jioni. Chereko!
22130	Everybody took a hostile attitude toward illegal aliens.	10804666	Kila mtu alikuwa na mtazamo wa uhasama kwa wageni haramu.
22160	The pirates buried their treasure in the ground.	10804669	Maharamia walizika hazina yao ardhini.
22210	By studying overseas, students can come into contact with other manners and customs.	10804672	Kwa kusoma ng'ambo, wanafunzi wanaweza kutangamana na tabia na mila zingine.
22249	If you go underwater, hold your nose and blow to clear your ears.	10804675	Ikiwa unaenda chini ya maji, shika pua yako na pigo ili kusafisha masikio yako.
22284	There go the twelve bars blues.	10804679	Inapitia vipigwa kumi na viwili.
22287	Hearing the monster's footsteps, they began running in all directions.	10804682	Kusikia nyayo za mizimu, wakaanza kukimbia pande zote.
22291	We could hear the groans of the injured man.	10804685	Tuliweza kusikia miguno ya mtu aliyejeruhiwa.
22326	Finding a solution that worked was a process of trial and error.	10804688	Kupata suluhisho lililofanya kazi ilikuwa mchakato wa kubahatisha.
22419	His official title at the company is Assistant to the President.	10804691	Jina lake rasmi katika kampuni hiyo ni Msaidizi wa Rais.
22468	My stomach started growling right there in the meeting. It was embarrassing.	10804694	Tumbo langu lilianza kuguruma papo hapo kwenye mkutano. Ilikuwa aibu.
22505	Meetings are to be held on the afternoon of July 15 (Tuesday), all day July 16 (Wednesday), and the morning of July 17 (Thursday).	10804698	Mikutano inapaswa kufanywa alasiri ya Julai 15 (Jumanne), siku nzima Julai 16 (Jumatano), na asubuhi ya Julai 17 (Alhamisi).
22519	It would help us if you would reserve the following hotel during our conference.	10804701	Ungetusaidia kama ungetuhifadhia hoteli ifuatayo wakati wa kongamano letu.
22601	The artist captured the charm of the lady.	10804705	Msanii huyo aliteka nadhiri za huyo binti.
22607	Our company has annual sales of a thousand million yen.	10804708	Kampuni yetu ina mauzo ya yen elfu milioni.
22763	We are, in large measure, responsible for students' success in the entrance exam.	10804715	Tunawajibika kwa kiwango kikubwa ufanisi wa wanafanzi katika mtihani wa kuingia.
22784	We are entitled to vote at the age of twenty.	10804719	Tunastahili kupiga kura katika umri wa miaka ishirini.
22856	We sang songs in chorus.	10804722	Tuliimba nyimbo kwa kwaya.
22964	We did our best only to fail.	10804725	Tulifanya bidii yetu tu kutofaulu.
23043	We have to bring our teaching methods up to date.	10804730	Lazima tuboreshe mbinu zetu za kufundisha.
23058	We're booked for the whole month on Broadway.	10804733	Nafasi zote zimehifadhiwa kwa mwezi mzima Broadway.
23111	We are familiar with the legend of Robin Hood.	10804737	Tunajua hadithi ya Robin Hood.
23233	We were granted the privilege of fishing in this bay.	10804741	Tulipewa pendeleo la uvuvi katika ziwa hili.
23344	Our total debts amount to ten thousand dollars.	10804745	Jumla ya deni letu ni dola elfu kumi.
23432	Our ultimate goal is to establish world peace.	10804750	Kusudi letu la mwisho ni kuanzisha amani ulimwenguni.
23546	This new product of ours is a serious blow to our rival company.	10804754	Bidhaa hii mpya yetu ni pigo kubwa kwa kampuni yetu pinzani.
23689	In case the shipment is delayed, we have special delay insurance.	10804758	Ikiwa usafirishaji umechelewa, tuna bima maalumu ya kucheleweshwa.
23781	The plan announced Tuesday calls for $54 billion in tax cuts.	10804761	Mpango uliotangazwa Jumanne inatoa wito wa dola bilioni 54 kwa kupunguzwa kwa ushuru.
23932	Would you like some fruit?	10804764	Ungependa matunda?
23990	Technology has failed to ease the conflict between man and nature.	10804767	Teknolojia imeshindwa kupunguza mzozo kati ya mwanadamu na maumbile.
24002	Science is based on careful observation.	10804770	Sayansi inategemea uchunguzi wa makini.
24224	We're goin' home.	10804777	Tunaenda nyumbani.
24320	I delighted in going to his farm during the summer vacation.	10804780	Nilifurahi kwenda shambani mwake wakati wa likizo ya kiangazi.
24347	In summer, eggs soon go bad.	10804783	Wakati wa kiangazi mayai huharibika haraka.
24761	May I help you ma'am?	10804787	Naweza kukusaidia ma'am?
25001	Because the store is so small, he has to wear many different hats, from accountant to stock boy.	10804796	Kwa sababu duka ni ndogo sana, lazima afanye kazi nyingi tofauti, kutoka kwa mhasibu hadi kijana wa kukagua bidhaa.
25084	I want something with which to write.	10804800	Nataka kitu cha kuandikia.
25521	I'm just a boy who makes mistakes.	10807114	Mimi ni mvulana tu anayefanya makosa.
25533	My papa said no.	10807117	Baba yangu alisema hapana.
25619	The prince was turned by magic into a frog.	10807123	Mfalme aligeuzwa na uchawi kuwa chura.
25633	The king was famous for his splendid palace.	10807126	Mfalme alikuwa maarufu kwa sababu ya kasri lake kuu.
25649	The royal palace was built on a hill.	10807129	Kasri la kifalme lilijengwa juu ya kilima.
25693	May I take your size, madam?	10807133	Naweza chukua kipimo chako, Mama?
25701	After his wife left him, Harold went nuts.	10807136	Baada ya mkewe kuachana naye, Harold alichanganyikiwa.
25811	Instead of beating around the bush, Jones got straight to the point.	10807140	Badala kuzunguka, Jones alieleza moja kwa moja.
26067	The sky had become threatening before I got to the station.	10807145	Anga ilikuwa ikitishia kabla sijafika kituo.
26160	Unlike Great Britain, the Upper House in the United States is an elected body.	10807150	Tofauti na Uingereza, Bunge la Juu huko Amerika ni taasisi iliyochaguliwa.
26236	English isn't easy to master.	10807154	Kiingereza sio rahisi kuelewa.
26390	I like English best.	10807159	Napendelea Kiingereza.
26470	I would have liked to see the ending of the film, but I had to leave the theater.	10807162	Ningependa kuona mwisho wa filamu, lakini ilibidi nitoke nje ya thieta.
26541	Lack of exercise may harm your health.	10807165	Kukosa mazoezi kunaweza kudhuru afya yako.
27041	There is no limit to the universe.	10807174	Ulimwengu ni mkubwa hauna mpaka.
27124	I drank too much and the ground seemed to spin under my feet.	10807179	Nilikunywa sana na ardhi ilionekana kuteleza chini ya miguu yangu.
27171	A festival is held at the rice harvest.	10807185	Sherehe hufanyika wakati wa mazao ya mchele.
27221	A single step, and you will fall over the cliff.	10807188	Hatua moja, na utaanguka juu ya mwamba.
27270	Where's the nearest department store?	10807192	Duka la karibu zaidi liko wapi?
27320	Generally speaking, Japanese women are modest.	10807196	Kwa ujumla wanawaje wa kijapani sana kiasi.
27446	No sooner had we finished working on one tough problem than the president sent us yet another straight from the top.	10807201	Mara tu tunapokamilisha kushughulikia shida moja ngumu ndivyo rais alitutumia nyingine kutoka juu.
27492	Please return one set to us with your signature.	10807206	Tafadhali rudisha seti moja kwetu na saini yako.
27552	He said to me, 'Study hard, or you won't pass the test.'	10807209	Aliniambia, 'Soma kwa bidii, au hutapita hiyo mthiani.'
27553	If you don't study hard, you'll continue to get poor scores.	10807212	Usiposoma kwa bidii, utaendelea kupata alama duni.
27606	One murder makes a villain, millions a hero.	10807217	Mauaji mamoja yanafanya mtu katili, mengi yanamfanya shujaa.
27650	Instead of going myself, I sent a messenger.	10807221	Badala ya kwenda mwenyewe, nilituma mjumbe.
27772	The amount of paper produced by a country is closely related to its cultural standards.	10807227	Kiasi cha karatasi inayozalishwa na nchi inahusiana sana na viwango vyao vya kitamaduni.
27843	I went to the South Pacific for a summer of romantic adventure.	10807232	Nilikwenda Kusini mwa Pasifiki kuvinjari kimahaba wakati wa majira ya joto.
28117	Medical science has made a dramatic advance.	10807240	Sayansi ya matibabu imepiga hatua kubwa.
28142	It is hard for an empty sack to stand straight.	10807244	Ni vigumu kwa gunia tupu kusimama wima.
28152	The stomach is one of the internal organs.	10807247	Tumbo ni moja wapo ya viungo vya ndani.
28386	The data to be discussed below was collected in the following way.	10807254	Takwimu za kuzungumziwa hapo chini zilikusanywa kwa njia ifuatayo.
28591	The smaller the body, the more likely the person will suffer from the ill effects of radiation.	10807256	Mwili ukiwa mdogo, kuna uwezekano kuwa mtu ataumia kwa athari za mnunurisho.
28679	Greetings are the basis of good manners.	10807261	Salamu ni msingi wa tabia nzuri.
28755	It is not until we lose our health that we recognise its blessing.	10807265	Sio hadi tupoteze afya zetu ndio tutambue baraka zake.
28788	We were sweating in the heat.	10807269	Tulikuwa tukitokwa jasho kwa joto.
29021	I am not the Christ but I am sent ahead of him.	10807274	Mimi si Kristo, bali nimetumwa ili nimtangulie.
29096	We elected Jeffrey captain of our team.	10807279	Tulimchagua Jeffrey kama Kapteni wa kikosi chetu.
29181	Crime is certainly on the increase in many of our big cities.	10807286	Uhalifu unazidi kuongezeka katika miji yetu mingi.
29280	In the London underground there is a warning to "mind the gap" when boarding the train.	10807291	Chini ya ardhi kuna tahadhari inayosema "kuwa maakini na uwazi" unapopanda treni.
29285	In London, the police are always worried about finding a bomb on the train or subway.	10807294	Mjini London, polisi sikuzote huhofia kukuta bomu kwenye treni au kituo chaa chini ya barabara.
29290	On his arrival in London, he sent me a telegram.	10807297	Aliipowasili London, alinitumia telegramu.
29295	During his stay in London, he is going to visit his cousin.	10807300	Wakati akiwa London, ataenda kumtembelea binamu yake.
29303	It is Mrs. Lee, Susan's mother, in London.	10807302	Ni Bibi Lee, mama ya Susan, Uingereza.
29342	Robert is the fifth wheel on the safety committee.	10807307	Robert ndiye gurudumu la tano kwenye kamati ya usalama.
29373	Los Angeles is the second largest city in the United States.	10807311	Los Angeles ndio mji wa pili mkubwa nchini Amerika.
29393	Lola danced with grace.	10807316	Lola alicheza dansi kwa madaha.
29396	The surprise party for Laura is not tonight, but tomorrow night.	10807320	Sherehe ya mshtuko kwa Laura sio usiku wa leo, lakini kesho usiku.
29475	Roy looks happy when his girlfriend calls him.	10807326	Roy anaonekana kufurahi wakati rafiki yake wa kike anamwita.
29529	Can you take his place, Leo?	10807332	Je, unaweza kuchukua nafasi yake, leo?
29536	The horse that won the race was owned by Mr Johnson.	10807336	Farasi walioshinda mbio hizo wabamilikiwa na Bw Johnson.
29541	The rangers decided to go to the sailor's rescue.	10807339	Askari waliamua kwenda kumuokoa mbaharia.
29583	The bike ride told on Louie.	10807342	Mwendesha baiskeli alimsema Louie.
29661	The other girls are jealous of Lily because she is extremely pretty.	10807347	Wasichana wengine wana wivu na Lily kwa sababu ni mrembo sana.
